feature_name,feature_value,feature_value_all,feature_value_name,norm_score,score,type,vis
normality_statistic,"(-inf, 2.442098)","[2.4420980342741934, 11.224123300121676, 40.29032087326056, 278.8104670961443, 2755.4830602633538]",normality_statistic_0,0.803075,11.656698,continuous,box
normality_statistic,"(-inf, 2.442098)","[2.4420980342741934, 11.224123300121676, 40.29032087326056, 278.8104670961443, 2755.4830602633538]",normality_statistic_0,0.0,11.584196,continuous,histogram
normality_statistic,"(-inf, 2.442098)","[2.4420980342741934, 11.224123300121676, 40.29032087326056, 278.8104670961443, 2755.4830602633538]",normality_statistic_0,0.281475,11.609608,continuous,heatmap
length,"(-inf, 29.32)",[29.32],length_0,0.59493,11.742317,continuous,line
length,"(-inf, 29.32)",[29.32],length_0,0.705082,11.765428,continuous,scatter
length,"(-inf, 29.32)",[29.32],length_0,1.0,11.827304,continuous,bar
length,"(-inf, 29.32)",[29.32],length_0,0.506264,11.723714,continuous,box
length,"(-inf, 29.32)",[29.32],length_0,0.0,11.617494,continuous,histogram
length,"(-inf, 29.32)",[29.32],length_0,0.400846,11.701596,continuous,heatmap
range,"(0.001049, 1.884129)","[0.0010489814216271044, 1.884129064832964, 6.755743844124582, 34.00012734936129, 164.90136858540188, 27356.06338867178]",range_1,1.0,11.584932,continuous,line
range,"(0.001049, 1.884129)","[0.0010489814216271044, 1.884129064832964, 6.755743844124582, 34.00012734936129, 164.90136858540188, 27356.06338867178]",range_1,0.993923,11.584486,continuous,scatter
range,"(0.001049, 1.884129)","[0.0010489814216271044, 1.884129064832964, 6.755743844124582, 34.00012734936129, 164.90136858540188, 27356.06338867178]",range_1,0.158995,11.523141,continuous,bar
range,"(0.001049, 1.884129)","[0.0010489814216271044, 1.884129064832964, 6.755743844124582, 34.00012734936129, 164.90136858540188, 27356.06338867178]",range_1,0.759169,11.567238,continuous,box
range,"(0.001049, 1.884129)","[0.0010489814216271044, 1.884129064832964, 6.755743844124582, 34.00012734936129, 164.90136858540188, 27356.06338867178]",range_1,0.182068,11.524836,continuous,histogram
range,"(0.001049, 1.884129)","[0.0010489814216271044, 1.884129064832964, 6.755743844124582, 34.00012734936129, 164.90136858540188, 27356.06338867178]",range_1,0.0,11.511459,continuous,heatmap
entropy,"(0.224124, 1.37279)","[0.2241236507892609, 1.3727904235932133, 2.299301989847614, 3.066440336473527, 4.227416124036235, 7.226597045621564]",entropy_1,0.802516,11.686014,continuous,line
entropy,"(0.224124, 1.37279)","[0.2241236507892609, 1.3727904235932133, 2.299301989847614, 3.066440336473527, 4.227416124036235, 7.226597045621564]",entropy_1,0.881167,11.696007,continuous,scatter
entropy,"(0.224124, 1.37279)","[0.2241236507892609, 1.3727904235932133, 2.299301989847614, 3.066440336473527, 4.227416124036235, 7.226597045621564]",entropy_1,1.0,11.711105,continuous,bar
entropy,"(0.224124, 1.37279)","[0.2241236507892609, 1.3727904235932133, 2.299301989847614, 3.066440336473527, 4.227416124036235, 7.226597045621564]",entropy_1,0.637736,11.665079,continuous,box
entropy,"(0.224124, 1.37279)","[0.2241236507892609, 1.3727904235932133, 2.299301989847614, 3.066440336473527, 4.227416124036235, 7.226597045621564]",entropy_1,0.0,11.584053,continuous,histogram
entropy,"(0.224124, 1.37279)","[0.2241236507892609, 1.3727904235932133, 2.299301989847614, 3.066440336473527, 4.227416124036235, 7.226597045621564]",entropy_1,0.284199,11.620161,continuous,heatmap
q25,"(0.003833, 0.99327)","[0.00383262092795884, 0.993269883817242, 2.486012015035075, 17.989219874720412, 2000.9977107878653]",q25_1,0.871915,11.64729,continuous,line
q25,"(0.003833, 0.99327)","[0.00383262092795884, 0.993269883817242, 2.486012015035075, 17.989219874720412, 2000.9977107878653]",q25_1,1.0,11.661233,continuous,scatter
q25,"(0.003833, 0.99327)","[0.00383262092795884, 0.993269883817242, 2.486012015035075, 17.989219874720412, 2000.9977107878653]",q25_1,0.451153,11.601485,continuous,bar
q25,"(0.003833, 0.99327)","[0.00383262092795884, 0.993269883817242, 2.486012015035075, 17.989219874720412, 2000.9977107878653]",q25_1,0.537682,11.610905,continuous,box
q25,"(0.003833, 0.99327)","[0.00383262092795884, 0.993269883817242, 2.486012015035075, 17.989219874720412, 2000.9977107878653]",q25_1,0.0,11.552373,continuous,histogram
q25,"(0.003833, 0.99327)","[0.00383262092795884, 0.993269883817242, 2.486012015035075, 17.989219874720412, 2000.9977107878653]",q25_1,0.253266,11.579943,continuous,heatmap
q75,"(0.007131, 1.658586)","[0.007131026095875928, 1.65858569099057, 18.23213297659351, 2009.0132802261844]",q75_1,0.786717,11.648893,continuous,line
q75,"(0.007131, 1.658586)","[0.007131026095875928, 1.65858569099057, 18.23213297659351, 2009.0132802261844]",q75_1,1.0,11.668242,continuous,scatter
q75,"(0.007131, 1.658586)","[0.007131026095875928, 1.65858569099057, 18.23213297659351, 2009.0132802261844]",q75_1,0.506461,11.623468,continuous,bar
q75,"(0.007131, 1.658586)","[0.007131026095875928, 1.65858569099057, 18.23213297659351, 2009.0132802261844]",q75_1,0.536194,11.626166,continuous,box
q75,"(0.007131, 1.658586)","[0.007131026095875928, 1.65858569099057, 18.23213297659351, 2009.0132802261844]",q75_1,0.0,11.577522,continuous,histogram
q75,"(0.007131, 1.658586)","[0.007131026095875928, 1.65858569099057, 18.23213297659351, 2009.0132802261844]",q75_1,0.287901,11.603641,continuous,heatmap
med_abs_dev,"(2.4e-05, 0.780167)","[2.4265916763397396e-05, 0.7801671246847797, 2.1782844193520083, 13.450038244185908, 2452.4554838709664]",med_abs_dev_1,0.925629,11.610065,continuous,line
med_abs_dev,"(2.4e-05, 0.780167)","[2.4265916763397396e-05, 0.7801671246847797, 2.1782844193520083, 13.450038244185908, 2452.4554838709664]",med_abs_dev_1,1.0,11.616176,continuous,scatter
med_abs_dev,"(2.4e-05, 0.780167)","[2.4265916763397396e-05, 0.7801671246847797, 2.1782844193520083, 13.450038244185908, 2452.4554838709664]",med_abs_dev_1,0.266022,11.555867,continuous,bar
med_abs_dev,"(2.4e-05, 0.780167)","[2.4265916763397396e-05, 0.7801671246847797, 2.1782844193520083, 13.450038244185908, 2452.4554838709664]",med_abs_dev_1,0.931782,11.610571,continuous,box
med_abs_dev,"(2.4e-05, 0.780167)","[2.4265916763397396e-05, 0.7801671246847797, 2.1782844193520083, 13.450038244185908, 2452.4554838709664]",med_abs_dev_1,0.146093,11.546013,continuous,histogram
med_abs_dev,"(2.4e-05, 0.780167)","[2.4265916763397396e-05, 0.7801671246847797, 2.1782844193520083, 13.450038244185908, 2452.4554838709664]",med_abs_dev_1,0.0,11.534009,continuous,heatmap
skewness,"(-0.393794, -0.008621)","[-0.393793818426709, -0.008621457328779593, 0.00147035170271392, 0.6223711049364465, 3.101168877463187]",skewness_1,0.841536,11.672571,continuous,line
skewness,"(-0.393794, -0.008621)","[-0.393793818426709, -0.008621457328779593, 0.00147035170271392, 0.6223711049364465, 3.101168877463187]",skewness_1,1.0,11.686326,continuous,scatter
skewness,"(-0.393794, -0.008621)","[-0.393793818426709, -0.008621457328779593, 0.00147035170271392, 0.6223711049364465, 3.101168877463187]",skewness_1,0.032342,11.602332,continuous,bar
skewness,"(-0.393794, -0.008621)","[-0.393793818426709, -0.008621457328779593, 0.00147035170271392, 0.6223711049364465, 3.101168877463187]",skewness_1,0.677828,11.658361,continuous,box
skewness,"(-0.393794, -0.008621)","[-0.393793818426709, -0.008621457328779593, 0.00147035170271392, 0.6223711049364465, 3.101168877463187]",skewness_1,0.0,11.599525,continuous,histogram
skewness,"(-0.393794, -0.008621)","[-0.393793818426709, -0.008621457328779593, 0.00147035170271392, 0.6223711049364465, 3.101168877463187]",skewness_1,0.258065,11.621925,continuous,heatmap
moment_10,"(0.0, 0.094008)","[9.571977461719663e-21, 0.0940079336397108, 2059.777588441911, 26054988855.494194, 2553332197612500.0, 5.3882306893310606e+26]",moment_10_1,1.0,11.574451,continuous,line
moment_10,"(0.0, 0.094008)","[9.571977461719663e-21, 0.0940079336397108, 2059.777588441911, 26054988855.494194, 2553332197612500.0, 5.3882306893310606e+26]",moment_10_1,0.972697,11.572459,continuous,scatter
moment_10,"(0.0, 0.094008)","[9.571977461719663e-21, 0.0940079336397108, 2059.777588441911, 26054988855.494194, 2553332197612500.0, 5.3882306893310606e+26]",moment_10_1,0.111675,11.509632,continuous,bar
moment_10,"(0.0, 0.094008)","[9.571977461719663e-21, 0.0940079336397108, 2059.777588441911, 26054988855.494194, 2553332197612500.0, 5.3882306893310606e+26]",moment_10_1,0.743307,11.555721,continuous,box
moment_10,"(0.0, 0.094008)","[9.571977461719663e-21, 0.0940079336397108, 2059.777588441911, 26054988855.494194, 2553332197612500.0, 5.3882306893310606e+26]",moment_10_1,0.157965,11.513009,continuous,histogram
moment_10,"(0.0, 0.094008)","[9.571977461719663e-21, 0.0940079336397108, 2059.777588441911, 26054988855.494194, 2553332197612500.0, 5.3882306893310606e+26]",moment_10_1,0.0,11.501483,continuous,heatmap
number_of_words_in_name,"(-inf, 1.0)",[1.0],number_of_words_in_name_0,0.209944,11.746453,continuous,line
number_of_words_in_name,"(-inf, 1.0)",[1.0],number_of_words_in_name_0,1.0,11.812304,continuous,scatter
number_of_words_in_name,"(-inf, 1.0)",[1.0],number_of_words_in_name_0,0.876127,11.801979,continuous,bar
number_of_words_in_name,"(-inf, 1.0)",[1.0],number_of_words_in_name_0,0.41475,11.763523,continuous,box
number_of_words_in_name,"(-inf, 1.0)",[1.0],number_of_words_in_name_0,0.0,11.728954,continuous,histogram
number_of_words_in_name,"(-inf, 1.0)",[1.0],number_of_words_in_name_0,0.99872,11.812197,continuous,heatmap
lin_space_sequence_coeff,"(-inf, 0.184736)","[0.18473562403071309, 0.683453381061554, 1.0657484795201209, 1.6128226203303184, 3.0317178572377848, 12.837174805364283]",lin_space_sequence_coeff_0,0.953564,11.573462,continuous,line
lin_space_sequence_coeff,"(-inf, 0.184736)","[0.18473562403071309, 0.683453381061554, 1.0657484795201209, 1.6128226203303184, 3.0317178572377848, 12.837174805364283]",lin_space_sequence_coeff_0,1.0,11.578241,continuous,scatter
lin_space_sequence_coeff,"(-inf, 0.184736)","[0.18473562403071309, 0.683453381061554, 1.0657484795201209, 1.6128226203303184, 3.0317178572377848, 12.837174805364283]",lin_space_sequence_coeff_0,0.473486,11.524055,continuous,bar
lin_space_sequence_coeff,"(-inf, 0.184736)","[0.18473562403071309, 0.683453381061554, 1.0657484795201209, 1.6128226203303184, 3.0317178572377848, 12.837174805364283]",lin_space_sequence_coeff_0,0.180913,11.493946,continuous,box
lin_space_sequence_coeff,"(-inf, 0.184736)","[0.18473562403071309, 0.683453381061554, 1.0657484795201209, 1.6128226203303184, 3.0317178572377848, 12.837174805364283]",lin_space_sequence_coeff_0,0.0,11.475327,continuous,histogram
lin_space_sequence_coeff,"(-inf, 0.184736)","[0.18473562403071309, 0.683453381061554, 1.0657484795201209, 1.6128226203303184, 3.0317178572377848, 12.837174805364283]",lin_space_sequence_coeff_0,0.423414,11.518902,continuous,heatmap
log_space_sequence_coeff,"(0.030451, 0.1007)","[0.004471472915141813, 0.03045050866541362, 0.10070002636121164, 0.19951813624751186, 0.528290071314381]",log_space_sequence_coeff_2,0.773655,11.694641,continuous,line
log_space_sequence_coeff,"(0.030451, 0.1007)","[0.004471472915141813, 0.03045050866541362, 0.10070002636121164, 0.19951813624751186, 0.528290071314381]",log_space_sequence_coeff_2,0.829769,11.699218,continuous,scatter
log_space_sequence_coeff,"(0.030451, 0.1007)","[0.004471472915141813, 0.03045050866541362, 0.10070002636121164, 0.19951813624751186, 0.528290071314381]",log_space_sequence_coeff_2,0.246529,11.65165,continuous,bar
log_space_sequence_coeff,"(0.030451, 0.1007)","[0.004471472915141813, 0.03045050866541362, 0.10070002636121164, 0.19951813624751186, 0.528290071314381]",log_space_sequence_coeff_2,1.0,11.713101,continuous,box
log_space_sequence_coeff,"(0.030451, 0.1007)","[0.004471472915141813, 0.03045050866541362, 0.10070002636121164, 0.19951813624751186, 0.528290071314381]",log_space_sequence_coeff_2,0.0,11.631544,continuous,histogram
log_space_sequence_coeff,"(0.030451, 0.1007)","[0.004471472915141813, 0.03045050866541362, 0.10070002636121164, 0.19951813624751186, 0.528290071314381]",log_space_sequence_coeff_2,0.19778,11.647675,continuous,heatmap
lin_space_sequence_coeff,"(0.683453, 1.065748)","[0.18473562403071309, 0.683453381061554, 1.0657484795201209, 1.6128226203303184, 3.0317178572377848, 12.837174805364283]",lin_space_sequence_coeff_2,0.923533,11.672541,continuous,line
lin_space_sequence_coeff,"(0.683453, 1.065748)","[0.18473562403071309, 0.683453381061554, 1.0657484795201209, 1.6128226203303184, 3.0317178572377848, 12.837174805364283]",lin_space_sequence_coeff_2,0.967003,11.677042,continuous,scatter
lin_space_sequence_coeff,"(0.683453, 1.065748)","[0.18473562403071309, 0.683453381061554, 1.0657484795201209, 1.6128226203303184, 3.0317178572377848, 12.837174805364283]",lin_space_sequence_coeff_2,0.841588,11.664056,continuous,bar
lin_space_sequence_coeff,"(0.683453, 1.065748)","[0.18473562403071309, 0.683453381061554, 1.0657484795201209, 1.6128226203303184, 3.0317178572377848, 12.837174805364283]",lin_space_sequence_coeff_2,1.0,11.680458,continuous,box
lin_space_sequence_coeff,"(0.683453, 1.065748)","[0.18473562403071309, 0.683453381061554, 1.0657484795201209, 1.6128226203303184, 3.0317178572377848, 12.837174805364283]",lin_space_sequence_coeff_2,0.0,11.576918,continuous,histogram
lin_space_sequence_coeff,"(0.683453, 1.065748)","[0.18473562403071309, 0.683453381061554, 1.0657484795201209, 1.6128226203303184, 3.0317178572377848, 12.837174805364283]",lin_space_sequence_coeff_2,0.277267,11.605626,continuous,heatmap
log_space_sequence_coeff,"(0.199518, 0.52829)","[0.004471472915141813, 0.03045050866541362, 0.10070002636121164, 0.19951813624751186, 0.528290071314381]",log_space_sequence_coeff_4,0.844149,11.659472,continuous,line
log_space_sequence_coeff,"(0.199518, 0.52829)","[0.004471472915141813, 0.03045050866541362, 0.10070002636121164, 0.19951813624751186, 0.528290071314381]",log_space_sequence_coeff_4,1.0,11.676787,continuous,scatter
log_space_sequence_coeff,"(0.199518, 0.52829)","[0.004471472915141813, 0.03045050866541362, 0.10070002636121164, 0.19951813624751186, 0.528290071314381]",log_space_sequence_coeff_4,0.987567,11.675406,continuous,bar
log_space_sequence_coeff,"(0.199518, 0.52829)","[0.004471472915141813, 0.03045050866541362, 0.10070002636121164, 0.19951813624751186, 0.528290071314381]",log_space_sequence_coeff_4,0.715287,11.645155,continuous,box
log_space_sequence_coeff,"(0.199518, 0.52829)","[0.004471472915141813, 0.03045050866541362, 0.10070002636121164, 0.19951813624751186, 0.528290071314381]",log_space_sequence_coeff_4,0.0,11.565686,continuous,histogram
log_space_sequence_coeff,"(0.199518, 0.52829)","[0.004471472915141813, 0.03045050866541362, 0.10070002636121164, 0.19951813624751186, 0.528290071314381]",log_space_sequence_coeff_4,0.486359,11.619721,continuous,heatmap
is_unique,is_unique_True,N/A,is_unique_True,0.501479,11.686589,categorical,line
is_unique,is_unique_True,N/A,is_unique_True,0.605695,11.707225,categorical,scatter
is_unique,is_unique_True,N/A,is_unique_True,1.0,11.785303,categorical,bar
is_unique,is_unique_True,N/A,is_unique_True,0.347564,11.656112,categorical,box
is_unique,is_unique_True,N/A,is_unique_True,0.0,11.58729,categorical,histogram
is_unique,is_unique_True,N/A,is_unique_True,0.62381,11.710812,categorical,heatmap
is_lin_space,is_lin_space_True,N/A,is_lin_space_True,0.951703,11.542824,categorical,line
is_lin_space,is_lin_space_True,N/A,is_lin_space_True,1.0,11.547482,categorical,scatter
is_lin_space,is_lin_space_True,N/A,is_lin_space_True,0.503124,11.499566,categorical,bar
is_lin_space,is_lin_space_True,N/A,is_lin_space_True,0.143659,11.464901,categorical,box
is_lin_space,is_lin_space_True,N/A,is_lin_space_True,0.0,11.451047,categorical,histogram
is_lin_space,is_lin_space_True,N/A,is_lin_space_True,0.420223,11.491571,categorical,heatmap
min,"(0.260567, 1.817273)","[0.26056706418914133, 1.817272958832402, 9.322483742621632, 69.52466286197784, 2234.3465037487395]",min_1,0.762909,11.672507,continuous,line
min,"(0.260567, 1.817273)","[0.26056706418914133, 1.817272958832402, 9.322483742621632, 69.52466286197784, 2234.3465037487395]",min_1,1.0,11.687004,continuous,scatter
min,"(0.260567, 1.817273)","[0.26056706418914133, 1.817272958832402, 9.322483742621632, 69.52466286197784, 2234.3465037487395]",min_1,0.470307,11.654615,continuous,bar
min,"(0.260567, 1.817273)","[0.26056706418914133, 1.817272958832402, 9.322483742621632, 69.52466286197784, 2234.3465037487395]",min_1,0.848268,11.677726,continuous,box
min,"(0.260567, 1.817273)","[0.26056706418914133, 1.817272958832402, 9.322483742621632, 69.52466286197784, 2234.3465037487395]",min_1,0.0,11.625857,continuous,histogram
min,"(0.260567, 1.817273)","[0.26056706418914133, 1.817272958832402, 9.322483742621632, 69.52466286197784, 2234.3465037487395]",min_1,0.242427,11.64068,continuous,heatmap
q25,"(0.99327, 2.486012)","[0.00383262092795884, 0.993269883817242, 2.486012015035075, 17.989219874720412, 2000.9977107878653]",q25_2,0.656631,11.669774,continuous,line
q25,"(0.99327, 2.486012)","[0.00383262092795884, 0.993269883817242, 2.486012015035075, 17.989219874720412, 2000.9977107878653]",q25_2,1.0,11.689292,continuous,scatter
q25,"(0.99327, 2.486012)","[0.00383262092795884, 0.993269883817242, 2.486012015035075, 17.989219874720412, 2000.9977107878653]",q25_2,0.570956,11.664904,continuous,bar
q25,"(0.99327, 2.486012)","[0.00383262092795884, 0.993269883817242, 2.486012015035075, 17.989219874720412, 2000.9977107878653]",q25_2,0.716855,11.673197,continuous,box
q25,"(0.99327, 2.486012)","[0.00383262092795884, 0.993269883817242, 2.486012015035075, 17.989219874720412, 2000.9977107878653]",q25_2,0.0,11.632449,continuous,histogram
q25,"(0.99327, 2.486012)","[0.00383262092795884, 0.993269883817242, 2.486012015035075, 17.989219874720412, 2000.9977107878653]",q25_2,0.268132,11.64769,continuous,heatmap
median,"(5.251453, 30.791238)","[0.11030144243110573, 5.251452979118592, 30.791238223660386, 273.1241935483871, 10816.114516129033]",median_2,0.909093,11.672626,continuous,line
median,"(5.251453, 30.791238)","[0.11030144243110573, 5.251452979118592, 30.791238223660386, 273.1241935483871, 10816.114516129033]",median_2,1.0,11.678787,continuous,scatter
median,"(5.251453, 30.791238)","[0.11030144243110573, 5.251452979118592, 30.791238223660386, 273.1241935483871, 10816.114516129033]",median_2,0.489137,11.644162,continuous,bar
median,"(5.251453, 30.791238)","[0.11030144243110573, 5.251452979118592, 30.791238223660386, 273.1241935483871, 10816.114516129033]",median_2,0.940268,11.674738,continuous,box
median,"(5.251453, 30.791238)","[0.11030144243110573, 5.251452979118592, 30.791238223660386, 273.1241935483871, 10816.114516129033]",median_2,0.0,11.61101,continuous,histogram
median,"(5.251453, 30.791238)","[0.11030144243110573, 5.251452979118592, 30.791238223660386, 273.1241935483871, 10816.114516129033]",median_2,0.276611,11.629758,continuous,heatmap
var,"(802.646308, 8941665.196452)","[2.5077526515815407e-05, 1.6052005600929224, 32.22537642817343, 802.6463076486889, 8941665.196451588]",var_4,1.0,11.589054,continuous,line
var,"(802.646308, 8941665.196452)","[2.5077526515815407e-05, 1.6052005600929224, 32.22537642817343, 802.6463076486889, 8941665.196451588]",var_4,0.919602,11.583412,continuous,scatter
var,"(802.646308, 8941665.196452)","[2.5077526515815407e-05, 1.6052005600929224, 32.22537642817343, 802.6463076486889, 8941665.196451588]",var_4,0.565415,11.558554,continuous,bar
var,"(802.646308, 8941665.196452)","[2.5077526515815407e-05, 1.6052005600929224, 32.22537642817343, 802.6463076486889, 8941665.196451588]",var_4,0.540091,11.556777,continuous,box
var,"(802.646308, 8941665.196452)","[2.5077526515815407e-05, 1.6052005600929224, 32.22537642817343, 802.6463076486889, 8941665.196451588]",var_4,0.0,11.518872,continuous,histogram
var,"(802.646308, 8941665.196452)","[2.5077526515815407e-05, 1.6052005600929224, 32.22537642817343, 802.6463076486889, 8941665.196451588]",var_4,0.520217,11.555382,continuous,heatmap
std,"(28.32949, 3000.464824)","[0.00501265075057745, 1.265435202025598, 5.671287387417207, 28.329489892528905, 3000.464824061234]",std_4,1.0,11.594155,continuous,line
std,"(28.32949, 3000.464824)","[0.00501265075057745, 1.265435202025598, 5.671287387417207, 28.329489892528905, 3000.464824061234]",std_4,0.919593,11.588312,continuous,scatter
std,"(28.32949, 3000.464824)","[0.00501265075057745, 1.265435202025598, 5.671287387417207, 28.329489892528905, 3000.464824061234]",std_4,0.561985,11.562326,continuous,bar
std,"(28.32949, 3000.464824)","[0.00501265075057745, 1.265435202025598, 5.671287387417207, 28.329489892528905, 3000.464824061234]",std_4,0.496438,11.557563,continuous,box
std,"(28.32949, 3000.464824)","[0.00501265075057745, 1.265435202025598, 5.671287387417207, 28.329489892528905, 3000.464824061234]",std_4,0.0,11.521489,continuous,histogram
std,"(28.32949, 3000.464824)","[0.00501265075057745, 1.265435202025598, 5.671287387417207, 28.329489892528905, 3000.464824061234]",std_4,0.53388,11.560284,continuous,heatmap
coeff_var,"(5.826227, 326.197109)","[0.0032526775221941202, 0.6636052427753325, 1.7603407242221216, 5.826227477519748, 326.19710867604397]",coeff_var_4,0.82471,11.631564,continuous,line
coeff_var,"(5.826227, 326.197109)","[0.0032526775221941202, 0.6636052427753325, 1.7603407242221216, 5.826227477519748, 326.19710867604397]",coeff_var_4,1.0,11.643128,continuous,scatter
coeff_var,"(5.826227, 326.197109)","[0.0032526775221941202, 0.6636052427753325, 1.7603407242221216, 5.826227477519748, 326.19710867604397]",coeff_var_4,0.400007,11.603548,continuous,bar
coeff_var,"(5.826227, 326.197109)","[0.0032526775221941202, 0.6636052427753325, 1.7603407242221216, 5.826227477519748, 326.19710867604397]",coeff_var_4,0.456726,11.607289,continuous,box
coeff_var,"(5.826227, 326.197109)","[0.0032526775221941202, 0.6636052427753325, 1.7603407242221216, 5.826227477519748, 326.19710867604397]",coeff_var_4,0.0,11.57716,continuous,histogram
coeff_var,"(5.826227, 326.197109)","[0.0032526775221941202, 0.6636052427753325, 1.7603407242221216, 5.826227477519748, 326.19710867604397]",coeff_var_4,0.336318,11.599346,continuous,heatmap
min,"(1.817273, 9.322484)","[0.26056706418914133, 1.817272958832402, 9.322483742621632, 69.52466286197784, 2234.3465037487395]",min_2,0.551589,11.671666,continuous,line
min,"(1.817273, 9.322484)","[0.26056706418914133, 1.817272958832402, 9.322483742621632, 69.52466286197784, 2234.3465037487395]",min_2,0.85936,11.692543,continuous,scatter
min,"(1.817273, 9.322484)","[0.26056706418914133, 1.817272958832402, 9.322483742621632, 69.52466286197784, 2234.3465037487395]",min_2,0.502124,11.668311,continuous,bar
min,"(1.817273, 9.322484)","[0.26056706418914133, 1.817272958832402, 9.322483742621632, 69.52466286197784, 2234.3465037487395]",min_2,1.0,11.702083,continuous,box
min,"(1.817273, 9.322484)","[0.26056706418914133, 1.817272958832402, 9.322483742621632, 69.52466286197784, 2234.3465037487395]",min_2,0.0,11.634251,continuous,histogram
min,"(1.817273, 9.322484)","[0.26056706418914133, 1.817272958832402, 9.322483742621632, 69.52466286197784, 2234.3465037487395]",min_2,0.015288,11.635288,continuous,heatmap
med_abs_dev,"(13.450038, 2452.455484)","[2.4265916763397396e-05, 0.7801671246847797, 2.1782844193520083, 13.450038244185908, 2452.4554838709664]",med_abs_dev_4,1.0,11.607616,continuous,line
med_abs_dev,"(13.450038, 2452.455484)","[2.4265916763397396e-05, 0.7801671246847797, 2.1782844193520083, 13.450038244185908, 2452.4554838709664]",med_abs_dev_4,0.953654,11.603844,continuous,scatter
med_abs_dev,"(13.450038, 2452.455484)","[2.4265916763397396e-05, 0.7801671246847797, 2.1782844193520083, 13.450038244185908, 2452.4554838709664]",med_abs_dev_4,0.528805,11.569268,continuous,bar
med_abs_dev,"(13.450038, 2452.455484)","[2.4265916763397396e-05, 0.7801671246847797, 2.1782844193520083, 13.450038244185908, 2452.4554838709664]",med_abs_dev_4,0.476903,11.565044,continuous,box
med_abs_dev,"(13.450038, 2452.455484)","[2.4265916763397396e-05, 0.7801671246847797, 2.1782844193520083, 13.450038244185908, 2452.4554838709664]",med_abs_dev_4,0.0,11.526232,continuous,histogram
med_abs_dev,"(13.450038, 2452.455484)","[2.4265916763397396e-05, 0.7801671246847797, 2.1782844193520083, 13.450038244185908, 2452.4554838709664]",med_abs_dev_4,0.513678,11.568037,continuous,heatmap
avg_abs_dev,"(21.805818, 2579.856231)","[0.0016913167480379343, 0.8992536992026909, 4.595696832287696, 21.805817592374737, 2579.856231098791]",avg_abs_dev_4,1.0,11.594899,continuous,line
avg_abs_dev,"(21.805818, 2579.856231)","[0.0016913167480379343, 0.8992536992026909, 4.595696832287696, 21.805817592374737, 2579.856231098791]",avg_abs_dev_4,0.940947,11.590231,continuous,scatter
avg_abs_dev,"(21.805818, 2579.856231)","[0.0016913167480379343, 0.8992536992026909, 4.595696832287696, 21.805817592374737, 2579.856231098791]",avg_abs_dev_4,0.599747,11.563261,continuous,bar
avg_abs_dev,"(21.805818, 2579.856231)","[0.0016913167480379343, 0.8992536992026909, 4.595696832287696, 21.805817592374737, 2579.856231098791]",avg_abs_dev_4,0.502207,11.555551,continuous,box
avg_abs_dev,"(21.805818, 2579.856231)","[0.0016913167480379343, 0.8992536992026909, 4.595696832287696, 21.805817592374737, 2579.856231098791]",avg_abs_dev_4,0.0,11.515854,continuous,histogram
avg_abs_dev,"(21.805818, 2579.856231)","[0.0016913167480379343, 0.8992536992026909, 4.595696832287696, 21.805817592374737, 2579.856231098791]",avg_abs_dev_4,0.526485,11.55747,continuous,heatmap
moment_6,"(44125102529.89933, 1.3190857928921512e+20)","[3.7047958857628857e-13, 24.470863465339907, 2608316.9706451613, 44125102529.89933, 1.3190857928921512e+20]",moment_6_4,1.0,11.58827,continuous,line
moment_6,"(44125102529.89933, 1.3190857928921512e+20)","[3.7047958857628857e-13, 24.470863465339907, 2608316.9706451613, 44125102529.89933, 1.3190857928921512e+20]",moment_6_4,0.886314,11.580769,continuous,scatter
moment_6,"(44125102529.89933, 1.3190857928921512e+20)","[3.7047958857628857e-13, 24.470863465339907, 2608316.9706451613, 44125102529.89933, 1.3190857928921512e+20]",moment_6_4,0.544246,11.558197,continuous,bar
moment_6,"(44125102529.89933, 1.3190857928921512e+20)","[3.7047958857628857e-13, 24.470863465339907, 2608316.9706451613, 44125102529.89933, 1.3190857928921512e+20]",moment_6_4,0.538881,11.557843,continuous,box
moment_6,"(44125102529.89933, 1.3190857928921512e+20)","[3.7047958857628857e-13, 24.470863465339907, 2608316.9706451613, 44125102529.89933, 1.3190857928921512e+20]",moment_6_4,0.0,11.522284,continuous,histogram
moment_6,"(44125102529.89933, 1.3190857928921512e+20)","[3.7047958857628857e-13, 24.470863465339907, 2608316.9706451613, 44125102529.89933, 1.3190857928921512e+20]",moment_6_4,0.517477,11.556431,continuous,heatmap
moment_8,"(313954491464076.7, 2.5877225658845137e+24)","[6.96370545438728e-17, 105.55832996983654, 7902707318.585811, 313954491464076.7, 2.5877225658845137e+24]",moment_8_4,1.0,11.585959,continuous,line
moment_8,"(313954491464076.7, 2.5877225658845137e+24)","[6.96370545438728e-17, 105.55832996983654, 7902707318.585811, 313954491464076.7, 2.5877225658845137e+24]",moment_8_4,0.90843,11.58046,continuous,scatter
moment_8,"(313954491464076.7, 2.5877225658845137e+24)","[6.96370545438728e-17, 105.55832996983654, 7902707318.585811, 313954491464076.7, 2.5877225658845137e+24]",moment_8_4,0.575494,11.560463,continuous,bar
